"Posição","Nome","Localidade","2008","Unidade","Multiplicador"
"1.2.1.3.1.3","Cursos d'água permanentes","Limoeiro do Norte","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Madalena","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Maracanaú","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Maranguape","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Marco","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Martinópole","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Massapê","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Mauriti","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Meruoca","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Milagres","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Milhã","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Miraíma","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Missão Velha","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Mombaça","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Monsenhor Tabosa","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Morada Nova","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Moraújo","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Morrinhos","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Mucambo","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Mulungu","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Nova Olinda","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Nova Russas","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Novo Oriente","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Ocara","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Orós","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pacajus","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pacatuba","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pacoti","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pacujá","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Palhano","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Palmácia","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Paracuru","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Paraipaba","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Parambu","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Paramoti","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pedra Branca","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Penaforte","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pentecoste","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pereiro","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pindoretama","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Piquet Carneiro","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Pires Ferreira","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Poranga","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Porteiras","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Potengi","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Potiretama","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Quiterianópolis","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Quixadá","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Quixelô","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Quixeramobim","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Quixeré","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Redenção","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Reriutaba","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Russas","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Saboeiro","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Salitre","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Santana do Acaraú","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Santana do Cariri","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Santa Quitéria","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","São Benedito","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","São Gonçalo do Amarante","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","São João do Jaguaribe","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","São Luís do Curu","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Senador Pompeu","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Senador Sá","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Sobral","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Solonópole","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tabuleiro do Norte","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tamboril","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tarrafas","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tauá","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tejuçuoca","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tianguá","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Trairi","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Tururu","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Ubajara","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Umari","1","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Umirim","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Uruburetama","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Uruoca","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Varjota","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Várzea Alegre","-","unidades",1
"1.2.1.3.1.3","Cursos d'água permanentes","Viçosa do Ceará","-","unidades",1
"1.2.1.3.1.4","Lagoas","Abaiara","-","unidades",1
"1.2.1.3.1.4","Lagoas","Acarape","-","unidades",1
"1.2.1.3.1.4","Lagoas","Acaraú","-","unidades",1
"1.2.1.3.1.4","Lagoas","Acopiara","1","unidades",1
"1.2.1.3.1.4","Lagoas","Aiuaba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Alcântaras","-","unidades",1
"1.2.1.3.1.4","Lagoas","Altaneira","-","unidades",1
"1.2.1.3.1.4","Lagoas","Alto Santo","-","unidades",1
"1.2.1.3.1.4","Lagoas","Amontada","1","unidades",1
"1.2.1.3.1.4","Lagoas","Antonina do Norte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Apuiarés","-","unidades",1
"1.2.1.3.1.4","Lagoas","Aquiraz","-","unidades",1
"1.2.1.3.1.4","Lagoas","Aracati","1","unidades",1
"1.2.1.3.1.4","Lagoas","Aracoiaba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ararendá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Araripe","-","unidades",1
"1.2.1.3.1.4","Lagoas","Aratuba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Arneiroz","-","unidades",1
"1.2.1.3.1.4","Lagoas","Assaré","-","unidades",1
"1.2.1.3.1.4","Lagoas","Aurora","-","unidades",1
"1.2.1.3.1.4","Lagoas","Baixio","-","unidades",1
"1.2.1.3.1.4","Lagoas","Banabuiú","-","unidades",1
"1.2.1.3.1.4","Lagoas","Barbalha","-","unidades",1
"1.2.1.3.1.4","Lagoas","Barreira","-","unidades",1
"1.2.1.3.1.4","Lagoas","Barro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Barroquinha","-","unidades",1
"1.2.1.3.1.4","Lagoas","Baturité","-","unidades",1
"1.2.1.3.1.4","Lagoas","Beberibe","-","unidades",1
"1.2.1.3.1.4","Lagoas","Bela Cruz","1","unidades",1
"1.2.1.3.1.4","Lagoas","Boa Viagem","-","unidades",1
"1.2.1.3.1.4","Lagoas","Brejo Santo","-","unidades",1
"1.2.1.3.1.4","Lagoas","Camocim","-","unidades",1
"1.2.1.3.1.4","Lagoas","Campos Sales","-","unidades",1
"1.2.1.3.1.4","Lagoas","Canindé","-","unidades",1
"1.2.1.3.1.4","Lagoas","Capistrano","-","unidades",1
"1.2.1.3.1.4","Lagoas","Caridade","-","unidades",1
"1.2.1.3.1.4","Lagoas","Cariré","1","unidades",1
"1.2.1.3.1.4","Lagoas","Caririaçu","1","unidades",1
"1.2.1.3.1.4","Lagoas","Cariús","-","unidades",1
"1.2.1.3.1.4","Lagoas","Carnaubal","-","unidades",1
"1.2.1.3.1.4","Lagoas","Cascavel","1","unidades",1
"1.2.1.3.1.4","Lagoas","Catarina","-","unidades",1
"1.2.1.3.1.4","Lagoas","Catunda","-","unidades",1
"1.2.1.3.1.4","Lagoas","Caucaia","1","unidades",1
"1.2.1.3.1.4","Lagoas","Cedro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Chaval","-","unidades",1
"1.2.1.3.1.4","Lagoas","Choró","-","unidades",1
"1.2.1.3.1.4","Lagoas","Chorozinho","-","unidades",1
"1.2.1.3.1.4","Lagoas","Coreaú","-","unidades",1
"1.2.1.3.1.4","Lagoas","Crateús","-","unidades",1
"1.2.1.3.1.4","Lagoas","Crato","-","unidades",1
"1.2.1.3.1.4","Lagoas","Croatá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Cruz","1","unidades",1
"1.2.1.3.1.4","Lagoas","Deputado Irapuan Pinheiro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ererê","1","unidades",1
"1.2.1.3.1.4","Lagoas","Eusébio","1","unidades",1
"1.2.1.3.1.4","Lagoas","Farias Brito","-","unidades",1
"1.2.1.3.1.4","Lagoas","Forquilha","-","unidades",1
"1.2.1.3.1.4","Lagoas","Fortaleza","1","unidades",1
"1.2.1.3.1.4","Lagoas","Fortim","-","unidades",1
"1.2.1.3.1.4","Lagoas","Frecheirinha","1","unidades",1
"1.2.1.3.1.4","Lagoas","General Sampaio","-","unidades",1
"1.2.1.3.1.4","Lagoas","Graça","1","unidades",1
"1.2.1.3.1.4","Lagoas","Granja","-","unidades",1
"1.2.1.3.1.4","Lagoas","Granjeiro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Groaíras","-","unidades",1
"1.2.1.3.1.4","Lagoas","Guaiúba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Guaraciaba do Norte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Guaramiranga","-","unidades",1
"1.2.1.3.1.4","Lagoas","Hidrolândia","-","unidades",1
"1.2.1.3.1.4","Lagoas","Horizonte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ibaretama","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ibiapina","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ibicuitinga","-","unidades",1
"1.2.1.3.1.4","Lagoas","Icapuí","1","unidades",1
"1.2.1.3.1.4","Lagoas","Icó","-","unidades",1
"1.2.1.3.1.4","Lagoas","Iguatu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Independência","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ipaporanga","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ipaumirim","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ipu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ipueiras","-","unidades",1
"1.2.1.3.1.4","Lagoas","Iracema","-","unidades",1
"1.2.1.3.1.4","Lagoas","Irauçuba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itaiçaba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itaitinga","1","unidades",1
"1.2.1.3.1.4","Lagoas","Itapajé","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itapipoca","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itapiúna","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itarema","-","unidades",1
"1.2.1.3.1.4","Lagoas","Itatira","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jaguaretama","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jaguaribara","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jaguaribe","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jaguaruana","1","unidades",1
"1.2.1.3.1.4","Lagoas","Jardim","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jati","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jijoca de Jericoacoara","1","unidades",1
"1.2.1.3.1.4","Lagoas","Juazeiro do Norte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Jucás","-","unidades",1
"1.2.1.3.1.4","Lagoas","Lavras da Mangabeira","-","unidades",1
"1.2.1.3.1.4","Lagoas","Limoeiro do Norte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Madalena","-","unidades",1
"1.2.1.3.1.4","Lagoas","Maracanaú","1","unidades",1
"1.2.1.3.1.4","Lagoas","Maranguape","-","unidades",1
"1.2.1.3.1.4","Lagoas","Marco","-","unidades",1
"1.2.1.3.1.4","Lagoas","Martinópole","-","unidades",1
"1.2.1.3.1.4","Lagoas","Massapê","-","unidades",1
"1.2.1.3.1.4","Lagoas","Mauriti","1","unidades",1
"1.2.1.3.1.4","Lagoas","Meruoca","-","unidades",1
"1.2.1.3.1.4","Lagoas","Milagres","1","unidades",1
"1.2.1.3.1.4","Lagoas","Milhã","-","unidades",1
"1.2.1.3.1.4","Lagoas","Miraíma","-","unidades",1
"1.2.1.3.1.4","Lagoas","Missão Velha","-","unidades",1
"1.2.1.3.1.4","Lagoas","Mombaça","-","unidades",1
"1.2.1.3.1.4","Lagoas","Monsenhor Tabosa","-","unidades",1
"1.2.1.3.1.4","Lagoas","Morada Nova","-","unidades",1
"1.2.1.3.1.4","Lagoas","Moraújo","-","unidades",1
"1.2.1.3.1.4","Lagoas","Morrinhos","-","unidades",1
"1.2.1.3.1.4","Lagoas","Mucambo","1","unidades",1
"1.2.1.3.1.4","Lagoas","Mulungu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Nova Olinda","-","unidades",1
"1.2.1.3.1.4","Lagoas","Nova Russas","-","unidades",1
"1.2.1.3.1.4","Lagoas","Novo Oriente","-","unidades",1
"1.2.1.3.1.4","Lagoas","Ocara","1","unidades",1
"1.2.1.3.1.4","Lagoas","Orós","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pacajus","1","unidades",1
"1.2.1.3.1.4","Lagoas","Pacatuba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pacoti","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pacujá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Palhano","1","unidades",1
"1.2.1.3.1.4","Lagoas","Palmácia","-","unidades",1
"1.2.1.3.1.4","Lagoas","Paracuru","-","unidades",1
"1.2.1.3.1.4","Lagoas","Paraipaba","1","unidades",1
"1.2.1.3.1.4","Lagoas","Parambu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Paramoti","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pedra Branca","-","unidades",1
"1.2.1.3.1.4","Lagoas","Penaforte","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pentecoste","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pereiro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pindoretama","1","unidades",1
"1.2.1.3.1.4","Lagoas","Piquet Carneiro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Pires Ferreira","-","unidades",1
"1.2.1.3.1.4","Lagoas","Poranga","-","unidades",1
"1.2.1.3.1.4","Lagoas","Porteiras","-","unidades",1
"1.2.1.3.1.4","Lagoas","Potengi","-","unidades",1
"1.2.1.3.1.4","Lagoas","Potiretama","-","unidades",1
"1.2.1.3.1.4","Lagoas","Quiterianópolis","-","unidades",1
"1.2.1.3.1.4","Lagoas","Quixadá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Quixelô","-","unidades",1
"1.2.1.3.1.4","Lagoas","Quixeramobim","-","unidades",1
"1.2.1.3.1.4","Lagoas","Quixeré","-","unidades",1
"1.2.1.3.1.4","Lagoas","Redenção","-","unidades",1
"1.2.1.3.1.4","Lagoas","Reriutaba","-","unidades",1
"1.2.1.3.1.4","Lagoas","Russas","1","unidades",1
"1.2.1.3.1.4","Lagoas","Saboeiro","-","unidades",1
"1.2.1.3.1.4","Lagoas","Salitre","-","unidades",1
"1.2.1.3.1.4","Lagoas","Santana do Acaraú","1","unidades",1
"1.2.1.3.1.4","Lagoas","Santana do Cariri","-","unidades",1
"1.2.1.3.1.4","Lagoas","Santa Quitéria","-","unidades",1
"1.2.1.3.1.4","Lagoas","São Benedito","-","unidades",1
"1.2.1.3.1.4","Lagoas","São Gonçalo do Amarante","1","unidades",1
"1.2.1.3.1.4","Lagoas","São João do Jaguaribe","1","unidades",1
"1.2.1.3.1.4","Lagoas","São Luís do Curu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Senador Pompeu","-","unidades",1
"1.2.1.3.1.4","Lagoas","Senador Sá","1","unidades",1
"1.2.1.3.1.4","Lagoas","Sobral","1","unidades",1
"1.2.1.3.1.4","Lagoas","Solonópole","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tabuleiro do Norte","1","unidades",1
"1.2.1.3.1.4","Lagoas","Tamboril","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tarrafas","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tauá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tejuçuoca","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tianguá","-","unidades",1
"1.2.1.3.1.4","Lagoas","Trairi","-","unidades",1
"1.2.1.3.1.4","Lagoas","Tururu","1","unidades",1
"1.2.1.3.1.4","Lagoas","Ubajara","-","unidades",1
"1.2.1.3.1.4","Lagoas","Umari","-","unidades",1
"1.2.1.3.1.4","Lagoas","Umirim","1","unidades",1
"1.2.1.3.1.4","Lagoas","Uruburetama","-","unidades",1
"1.2.1.3.1.4","Lagoas","Uruoca","-","unidades",1
"1.2.1.3.1.4","Lagoas","Varjota","-","unidades",1
"1.2.1.3.1.4","Lagoas","Várzea Alegre","-","unidades",1
"1.2.1.3.1.4","Lagoas","Viçosa do Ceará","-","unidades",1
"1.2.1.3.1.5","Mar","Abaiara","-","unidades",1
"1.2.1.3.1.5","Mar","Acarape","-","unidades",1
"1.2.1.3.1.5","Mar","Acaraú","-","unidades",1
"1.2.1.3.1.5","Mar","Acopiara","-","unidades",1
"1.2.1.3.1.5","Mar","Aiuaba","-","unidades",1
"1.2.1.3.1.5","Mar","Alcântaras","-","unidades",1
"1.2.1.3.1.5","Mar","Altaneira","-","unidades",1
"1.2.1.3.1.5","Mar","Alto Santo","-","unidades",1
"1.2.1.3.1.5","Mar","Amontada","-","unidades",1
"1.2.1.3.1.5","Mar","Antonina do Norte","-","unidades",1
"1.2.1.3.1.5","Mar","Apuiarés","-","unidades",1
"1.2.1.3.1.5","Mar","Aquiraz","-","unidades",1
"1.2.1.3.1.5","Mar","Aracati","-","unidades",1
"1.2.1.3.1.5","Mar","Aracoiaba","-","unidades",1
"1.2.1.3.1.5","Mar","Ararendá","-","unidades",1
"1.2.1.3.1.5","Mar","Araripe","-","unidades",1
"1.2.1.3.1.5","Mar","Aratuba","-","unidades",1
"1.2.1.3.1.5","Mar","Arneiroz","-","unidades",1
"1.2.1.3.1.5","Mar","Assaré","-","unidades",1
"1.2.1.3.1.5","Mar","Aurora","-","unidades",1
"1.2.1.3.1.5","Mar","Baixio","-","unidades",1
"1.2.1.3.1.5","Mar","Banabuiú","-","unidades",1
"1.2.1.3.1.5","Mar","Barbalha","-","unidades",1
"1.2.1.3.1.5","Mar","Barreira","-","unidades",1
"1.2.1.3.1.5","Mar","Barro","-","unidades",1
"1.2.1.3.1.5","Mar","Barroquinha","-","unidades",1
"1.2.1.3.1.5","Mar","Baturité","-","unidades",1
"1.2.1.3.1.5","Mar","Beberibe","1","unidades",1
"1.2.1.3.1.5","Mar","Bela Cruz","-","unidades",1
"1.2.1.3.1.5","Mar","Boa Viagem","-","unidades",1
"1.2.1.3.1.5","Mar","Brejo Santo","-","unidades",1
"1.2.1.3.1.5","Mar","Camocim","1","unidades",1
"1.2.1.3.1.5","Mar","Campos Sales","-","unidades",1
"1.2.1.3.1.5","Mar","Canindé","-","unidades",1
"1.2.1.3.1.5","Mar","Capistrano","-","unidades",1
"1.2.1.3.1.5","Mar","Caridade","-","unidades",1
"1.2.1.3.1.5","Mar","Cariré","-","unidades",1
"1.2.1.3.1.5","Mar","Caririaçu","-","unidades",1
"1.2.1.3.1.5","Mar","Cariús","-","unidades",1
"1.2.1.3.1.5","Mar","Carnaubal","-","unidades",1
"1.2.1.3.1.5","Mar","Cascavel","-","unidades",1
"1.2.1.3.1.5","Mar","Catarina","-","unidades",1
"1.2.1.3.1.5","Mar","Catunda","-","unidades",1
"1.2.1.3.1.5","Mar","Caucaia","-","unidades",1
"1.2.1.3.1.5","Mar","Cedro","-","unidades",1
"1.2.1.3.1.5","Mar","Chaval","-","unidades",1
"1.2.1.3.1.5","Mar","Choró","-","unidades",1
"1.2.1.3.1.5","Mar","Chorozinho","-","unidades",1
"1.2.1.3.1.5","Mar","Coreaú","-","unidades",1
"1.2.1.3.1.5","Mar","Crateús","-","unidades",1
"1.2.1.3.1.5","Mar","Crato","-","unidades",1
"1.2.1.3.1.5","Mar","Croatá","-","unidades",1
"1.2.1.3.1.5","Mar","Cruz","-","unidades",1
"1.2.1.3.1.5","Mar","Deputado Irapuan Pinheiro","-","unidades",1
"1.2.1.3.1.5","Mar","Ererê","-","unidades",1
"1.2.1.3.1.5","Mar","Eusébio","-","unidades",1
"1.2.1.3.1.5","Mar","Farias Brito","-","unidades",1
"1.2.1.3.1.5","Mar","Forquilha","-","unidades",1
"1.2.1.3.1.5","Mar","Fortaleza","1","unidades",1
"1.2.1.3.1.5","Mar","Fortim","1","unidades",1
"1.2.1.3.1.5","Mar","Frecheirinha","-","unidades",1
"1.2.1.3.1.5","Mar","General Sampaio","-","unidades",1
"1.2.1.3.1.5","Mar","Graça","-","unidades",1
"1.2.1.3.1.5","Mar","Granja","-","unidades",1
"1.2.1.3.1.5","Mar","Granjeiro","-","unidades",1
"1.2.1.3.1.5","Mar","Groaíras","-","unidades",1
"1.2.1.3.1.5","Mar","Guaiúba","-","unidades",1
"1.2.1.3.1.5","Mar","Guaraciaba do Norte","-","unidades",1
"1.2.1.3.1.5","Mar","Guaramiranga","-","unidades",1
"1.2.1.3.1.5","Mar","Hidrolândia","-","unidades",1
