"Posição","Nome","Localidade","2017-preliminar","Unidade","Multiplicador"
"1.2.1.5","Produtor individual","Jaguaribe","2395","estabelecimentos",1
"1.2.1.5","Produtor individual","Jaguaruana","1813","estabelecimentos",1
"1.2.1.5","Produtor individual","Jardim","2038","estabelecimentos",1
"1.2.1.5","Produtor individual","Jati","349","estabelecimentos",1
"1.2.1.5","Produtor individual","Jijoca de Jericoacoara","1040","estabelecimentos",1
"1.2.1.5","Produtor individual","Juazeiro do Norte","799","estabelecimentos",1
"1.2.1.5","Produtor individual","Jucás","2155","estabelecimentos",1
"1.2.1.5","Produtor individual","Lavras da Mangabeira","2421","estabelecimentos",1
"1.2.1.5","Produtor individual","Limoeiro do Norte","1532","estabelecimentos",1
"1.2.1.5","Produtor individual","Madalena","836","estabelecimentos",1
"1.2.1.5","Produtor individual","Maracanaú","140","estabelecimentos",1
"1.2.1.5","Produtor individual","Maranguape","2707","estabelecimentos",1
"1.2.1.5","Produtor individual","Marco","1085","estabelecimentos",1
"1.2.1.5","Produtor individual","Martinópole","186","estabelecimentos",1
"1.2.1.5","Produtor individual","Massapê","1071","estabelecimentos",1
"1.2.1.5","Produtor individual","Mauriti","2321","estabelecimentos",1
"1.2.1.5","Produtor individual","Meruoca","729","estabelecimentos",1
"1.2.1.5","Produtor individual","Milagres","1165","estabelecimentos",1
"1.2.1.5","Produtor individual","Milhã","1507","estabelecimentos",1
"1.2.1.5","Produtor individual","Miraíma","438","estabelecimentos",1
"1.2.1.5","Produtor individual","Missão Velha","3090","estabelecimentos",1
"1.2.1.5","Produtor individual","Mombaça","3953","estabelecimentos",1
"1.2.1.5","Produtor individual","Monsenhor Tabosa","2069","estabelecimentos",1
"1.2.1.5","Produtor individual","Morada Nova","4117","estabelecimentos",1
"1.2.1.5","Produtor individual","Moraújo","491","estabelecimentos",1
"1.2.1.5","Produtor individual","Morrinhos","1456","estabelecimentos",1
"1.2.1.5","Produtor individual","Mucambo","722","estabelecimentos",1
"1.2.1.5","Produtor individual","Mulungu","701","estabelecimentos",1
"1.2.1.5","Produtor individual","Nova Olinda","739","estabelecimentos",1
"1.2.1.5","Produtor individual","Nova Russas","1542","estabelecimentos",1
"1.2.1.5","Produtor individual","Novo Oriente","1513","estabelecimentos",1
"1.2.1.5","Produtor individual","Ocara","2294","estabelecimentos",1
"1.2.1.5","Produtor individual","Orós","1362","estabelecimentos",1
"1.2.1.5","Produtor individual","Pacajus","515","estabelecimentos",1
"1.2.1.5","Produtor individual","Pacatuba","745","estabelecimentos",1
"1.2.1.5","Produtor individual","Pacoti","907","estabelecimentos",1
"1.2.1.5","Produtor individual","Pacujá","296","estabelecimentos",1
"1.2.1.5","Produtor individual","Palhano","1288","estabelecimentos",1
"1.2.1.5","Produtor individual","Palmácia","783","estabelecimentos",1
"1.2.1.5","Produtor individual","Paracuru","556","estabelecimentos",1
"1.2.1.5","Produtor individual","Paraipaba","1713","estabelecimentos",1
"1.2.1.5","Produtor individual","Parambu","2895","estabelecimentos",1
"1.2.1.5","Produtor individual","Paramoti","369","estabelecimentos",1
"1.2.1.5","Produtor individual","Pedra Branca","2922","estabelecimentos",1
"1.2.1.5","Produtor individual","Penaforte","136","estabelecimentos",1
"1.2.1.5","Produtor individual","Pentecoste","1815","estabelecimentos",1
"1.2.1.5","Produtor individual","Pereiro","1339","estabelecimentos",1
"1.2.1.5","Produtor individual","Pindoretama","1145","estabelecimentos",1
"1.2.1.5","Produtor individual","Piquet Carneiro","1543","estabelecimentos",1
"1.2.1.5","Produtor individual","Pires Ferreira","926","estabelecimentos",1
"1.2.1.5","Produtor individual","Poranga","1150","estabelecimentos",1
"1.2.1.5","Produtor individual","Porteiras","1463","estabelecimentos",1
"1.2.1.5","Produtor individual","Potengi","1120","estabelecimentos",1
"1.2.1.5","Produtor individual","Potiretama","638","estabelecimentos",1
"1.2.1.5","Produtor individual","Quiterianópolis","2391","estabelecimentos",1
"1.2.1.5","Produtor individual","Quixadá","3644","estabelecimentos",1
"1.2.1.5","Produtor individual","Quixelô","957","estabelecimentos",1
"1.2.1.5","Produtor individual","Quixeramobim","5808","estabelecimentos",1
"1.2.1.5","Produtor individual","Quixeré","449","estabelecimentos",1
"1.2.1.5","Produtor individual","Redenção","2607","estabelecimentos",1
"1.2.1.5","Produtor individual","Reriutaba","1270","estabelecimentos",1
"1.2.1.5","Produtor individual","Russas","3292","estabelecimentos",1
"1.2.1.5","Produtor individual","Saboeiro","904","estabelecimentos",1
"1.2.1.5","Produtor individual","Salitre","1749","estabelecimentos",1
"1.2.1.5","Produtor individual","Santana do Acaraú","2727","estabelecimentos",1
"1.2.1.5","Produtor individual","Santana do Cariri","882","estabelecimentos",1
"1.2.1.5","Produtor individual","Santa Quitéria","3368","estabelecimentos",1
"1.2.1.5","Produtor individual","São Benedito","2939","estabelecimentos",1
"1.2.1.5","Produtor individual","São Gonçalo do Amarante","950","estabelecimentos",1
"1.2.1.5","Produtor individual","São João do Jaguaribe","651","estabelecimentos",1
"1.2.1.5","Produtor individual","São Luís do Curu","484","estabelecimentos",1
"1.2.1.5","Produtor individual","Senador Pompeu","2003","estabelecimentos",1
"1.2.1.5","Produtor individual","Senador Sá","220","estabelecimentos",1
"1.2.1.5","Produtor individual","Sobral","5503","estabelecimentos",1
"1.2.1.5","Produtor individual","Solonópole","1630","estabelecimentos",1
"1.2.1.5","Produtor individual","Tabuleiro do Norte","1343","estabelecimentos",1
"1.2.1.5","Produtor individual","Tamboril","2169","estabelecimentos",1
"1.2.1.5","Produtor individual","Tarrafas","1360","estabelecimentos",1
"1.2.1.5","Produtor individual","Tauá","4658","estabelecimentos",1
"1.2.1.5","Produtor individual","Tejuçuoca","762","estabelecimentos",1
"1.2.1.5","Produtor individual","Tianguá","3030","estabelecimentos",1
"1.2.1.5","Produtor individual","Trairi","2848","estabelecimentos",1
"1.2.1.5","Produtor individual","Tururu","550","estabelecimentos",1
"1.2.1.5","Produtor individual","Ubajara","2267","estabelecimentos",1
"1.2.1.5","Produtor individual","Umari","854","estabelecimentos",1
"1.2.1.5","Produtor individual","Umirim","1570","estabelecimentos",1
"1.2.1.5","Produtor individual","Uruburetama","609","estabelecimentos",1
"1.2.1.5","Produtor individual","Uruoca","549","estabelecimentos",1
"1.2.1.5","Produtor individual","Varjota","677","estabelecimentos",1
"1.2.1.5","Produtor individual","Várzea Alegre","3272","estabelecimentos",1
"1.2.1.5","Produtor individual","Viçosa do Ceará","3422","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Abaiara","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Acarape","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Acaraú","13","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Acopiara","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aiuaba","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Alcântaras","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Altaneira","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Alto Santo","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Amontada","5","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Antonina do Norte","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Apuiarés","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aquiraz","18","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aracati","34","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aracoiaba","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ararendá","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Araripe","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aratuba","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Arneiroz","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Assaré","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Aurora","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Baixio","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Banabuiú","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Barbalha","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Barreira","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Barro","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Barroquinha","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Baturité","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Beberibe","9","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Bela Cruz","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Boa Viagem","2","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Brejo Santo","2","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Camocim","8","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Campos Sales","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Canindé","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Capistrano","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Caridade","3","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Cariré","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Caririaçu","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Cariús","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Carnaubal","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Cascavel","17","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Catarina","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Catunda","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Caucaia","5","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Cedro","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Chaval","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Choró","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Chorozinho","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Coreaú","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Crateús","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Crato","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Croatá","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Cruz","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Deputado Irapuan Pinheiro","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ererê","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Eusébio","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Farias Brito","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Forquilha","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Fortaleza","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Fortim","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Frecheirinha","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","General Sampaio","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Graça","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Granja","3","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Granjeiro","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Groaíras","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Guaiúba","7","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Guaraciaba do Norte","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Guaramiranga","2","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Hidrolândia","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Horizonte","5","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ibaretama","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ibiapina","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ibicuitinga","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Icapuí","2","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Icó","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Iguatu","2","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Independência","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ipaporanga","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ipaumirim","1","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ipu","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Ipueiras","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Iracema","-","estabelecimentos",1
"1.2.1.6","Sociedade anônima ou por cotas de responsabilidade limitada","Irauçuba","2","estabelecimentos",1
