"Posição","Nome","Localidade","2005","2009","Unidade","Multiplicador"
"1.2.1.1.2.1.2.1","SUS","Trairi","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Tururu","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Ubajara","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Umari","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Umirim","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Uruburetama","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Uruoca","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Varjota","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Várzea Alegre","0","0","estabelecimentos",1
"1.2.1.1.2.1.2.1","SUS","Viçosa do Ceará","0","0","estabelecimentos",1
"1.2.2","Com especialidades",,,,"",""
"1.2.2.1","Tipo de atendimento",,,,"",""
"1.2.2.1.1","Com internação","Abaiara","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Acarape","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Acaraú","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Acopiara","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Aiuaba","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Alcântaras","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Altaneira","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Alto Santo","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Amontada","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Antonina do Norte","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Apuiarés","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Aquiraz","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Aracati","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Aracoiaba","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ararendá","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Araripe","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Aratuba","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Arneiroz","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Assaré","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Aurora","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Baixio","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Banabuiú","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Barbalha","2","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Barreira","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Barro","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Barroquinha","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Baturité","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Beberibe","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Bela Cruz","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Boa Viagem","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Brejo Santo","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Camocim","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Campos Sales","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Canindé","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Capistrano","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Caridade","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Cariré","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Caririaçu","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Cariús","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Carnaubal","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Cascavel","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Catarina","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Catunda","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Caucaia","1","3","estabelecimentos",1
"1.2.2.1.1","Com internação","Cedro","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Chaval","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Choró","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Chorozinho","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Coreaú","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Crateús","0","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Crato","2","4","estabelecimentos",1
"1.2.2.1.1","Com internação","Croatá","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Cruz","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Deputado Irapuan Pinheiro","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ererê","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Eusébio","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Farias Brito","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Forquilha","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Fortaleza","40","40","estabelecimentos",1
"1.2.2.1.1","Com internação","Fortim","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Frecheirinha","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","General Sampaio","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Graça","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Granja","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Granjeiro","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Groaíras","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Guaiúba","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Guaraciaba do Norte","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Guaramiranga","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Hidrolândia","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Horizonte","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Ibaretama","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Ibiapina","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ibicuitinga","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Icapuí","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Icó","2","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Iguatu","1","3","estabelecimentos",1
"1.2.2.1.1","Com internação","Independência","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ipaporanga","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ipaumirim","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ipu","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Ipueiras","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Iracema","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Irauçuba","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Itaiçaba","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Itaitinga","2","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Itapajé","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Itapipoca","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Itapiúna","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Itarema","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Itatira","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jaguaretama","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jaguaribara","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jaguaribe","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jaguaruana","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Jardim","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jati","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Jijoca de Jericoacoara","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Juazeiro do Norte","5","5","estabelecimentos",1
"1.2.2.1.1","Com internação","Jucás","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Lavras da Mangabeira","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Limoeiro do Norte","3","3","estabelecimentos",1
"1.2.2.1.1","Com internação","Madalena","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Maracanaú","2","4","estabelecimentos",1
"1.2.2.1.1","Com internação","Maranguape","2","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Marco","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Martinópole","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Massapê","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Mauriti","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Meruoca","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Milagres","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Milhã","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Miraíma","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Missão Velha","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Mombaça","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Monsenhor Tabosa","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Morada Nova","1","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Moraújo","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Morrinhos","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Mucambo","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Mulungu","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Nova Olinda","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Nova Russas","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Novo Oriente","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ocara","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Orós","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Pacajus","1","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Pacatuba","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Pacoti","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Pacujá","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Palhano","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Palmácia","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Paracuru","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Paraipaba","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Parambu","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Paramoti","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Pedra Branca","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Penaforte","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Pentecoste","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Pereiro","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Pindoretama","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Piquet Carneiro","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Pires Ferreira","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Poranga","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Porteiras","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Potengi","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Potiretama","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Quiterianópolis","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Quixadá","2","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Quixelô","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Quixeramobim","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Quixeré","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Redenção","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Reriutaba","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Russas","1","2","estabelecimentos",1
"1.2.2.1.1","Com internação","Saboeiro","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Salitre","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Santana do Acaraú","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Santana do Cariri","0","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Santa Quitéria","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","São Benedito","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","São Gonçalo do Amarante","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","São João do Jaguaribe","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","São Luís do Curu","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Senador Pompeu","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Senador Sá","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Sobral","3","4","estabelecimentos",1
"1.2.2.1.1","Com internação","Solonópole","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Tabuleiro do Norte","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Tamboril","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Tarrafas","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Tauá","3","3","estabelecimentos",1
"1.2.2.1.1","Com internação","Tejuçuoca","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Tianguá","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Trairi","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Tururu","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Ubajara","1","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Umari","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Umirim","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Uruburetama","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Uruoca","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Varjota","0","0","estabelecimentos",1
"1.2.2.1.1","Com internação","Várzea Alegre","1","1","estabelecimentos",1
"1.2.2.1.1","Com internação","Viçosa do Ceará","0","0","estabelecimentos",1
"1.2.2.1.1.1","Esfera administrativa",,,,"",""
"1.2.2.1.1.1.1","Público","Abaiara","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Acarape","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Acaraú","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Acopiara","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aiuaba","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Alcântaras","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Altaneira","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Alto Santo","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Amontada","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Antonina do Norte","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Apuiarés","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aquiraz","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aracati","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aracoiaba","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ararendá","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Araripe","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aratuba","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Arneiroz","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Assaré","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Aurora","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Baixio","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Banabuiú","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Barbalha","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Barreira","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Barro","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Barroquinha","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Baturité","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Beberibe","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Bela Cruz","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Boa Viagem","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Brejo Santo","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Camocim","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Campos Sales","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Canindé","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Capistrano","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Caridade","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Cariré","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Caririaçu","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Cariús","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Carnaubal","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Cascavel","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Catarina","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Catunda","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Caucaia","0","2","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Cedro","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Chaval","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Choró","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Chorozinho","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Coreaú","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Crateús","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Crato","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Croatá","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Cruz","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Deputado Irapuan Pinheiro","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ererê","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Eusébio","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Farias Brito","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Forquilha","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Fortaleza","15","16","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Fortim","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Frecheirinha","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","General Sampaio","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Graça","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Granja","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Granjeiro","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Groaíras","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Guaiúba","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Guaraciaba do Norte","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Guaramiranga","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Hidrolândia","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Horizonte","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ibaretama","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ibiapina","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ibicuitinga","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Icapuí","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Icó","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Iguatu","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Independência","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ipaporanga","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ipaumirim","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ipu","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Ipueiras","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Iracema","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Irauçuba","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itaiçaba","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itaitinga","2","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itapajé","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itapipoca","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itapiúna","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itarema","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Itatira","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jaguaretama","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jaguaribara","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jaguaribe","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jaguaruana","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jardim","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jati","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jijoca de Jericoacoara","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Juazeiro do Norte","1","2","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Jucás","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Lavras da Mangabeira","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Limoeiro do Norte","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Madalena","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Maracanaú","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Maranguape","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Marco","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Martinópole","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Massapê","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Mauriti","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Meruoca","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Milagres","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Milhã","1","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Miraíma","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Missão Velha","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Mombaça","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Monsenhor Tabosa","0","0","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Morada Nova","0","2","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Moraújo","0","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Morrinhos","1","1","estabelecimentos",1
"1.2.2.1.1.1.1","Público","Mucambo","1","1","estabelecimentos",1
