"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"5.1.1.2","Geladeira","Barroquinha","2904","domicílios",1
"5.1.1.2","Geladeira","Baturité","7875","domicílios",1
"5.1.1.2","Geladeira","Beberibe","12341","domicílios",1
"5.1.1.2","Geladeira","Bela Cruz","6097","domicílios",1
"5.1.1.2","Geladeira","Boa Viagem","12263","domicílios",1
"5.1.1.2","Geladeira","Brejo Santo","10065","domicílios",1
"5.1.1.2","Geladeira","Camocim","12883","domicílios",1
"5.1.1.2","Geladeira","Campos Sales","6132","domicílios",1
"5.1.1.2","Geladeira","Canindé","16071","domicílios",1
"5.1.1.2","Geladeira","Capistrano","3714","domicílios",1
"5.1.1.2","Geladeira","Caridade","4115","domicílios",1
"5.1.1.2","Geladeira","Cariré","4404","domicílios",1
"5.1.1.2","Geladeira","Caririaçu","5948","domicílios",1
"5.1.1.2","Geladeira","Cariús","4848","domicílios",1
"5.1.1.2","Geladeira","Carnaubal","3540","domicílios",1
"5.1.1.2","Geladeira","Cascavel","16673","domicílios",1
"5.1.1.2","Geladeira","Catarina","3867","domicílios",1
"5.1.1.2","Geladeira","Catunda","2319","domicílios",1
"5.1.1.2","Geladeira","Caucaia","79474","domicílios",1
"5.1.1.2","Geladeira","Cedro","6295","domicílios",1
"5.1.1.2","Geladeira","Chaval","2375","domicílios",1
"5.1.1.2","Geladeira","Choró","2595","domicílios",1
"5.1.1.2","Geladeira","Chorozinho","4549","domicílios",1
"5.1.1.2","Geladeira","Coreaú","4594","domicílios",1
"5.1.1.2","Geladeira","Crateús","19598","domicílios",1
"5.1.1.2","Geladeira","Crato","30456","domicílios",1
"5.1.1.2","Geladeira","Croatá","3966","domicílios",1
"5.1.1.2","Geladeira","Cruz","5336","domicílios",1
"5.1.1.2","Geladeira","Deputado Irapuan Pinheiro","2405","domicílios",1
"5.1.1.2","Geladeira","Ererê","1765","domicílios",1
"5.1.1.2","Geladeira","Eusébio","11679","domicílios",1
"5.1.1.2","Geladeira","Farias Brito","4531","domicílios",1
"5.1.1.2","Geladeira","Forquilha","5515","domicílios",1
"5.1.1.2","Geladeira","Fortaleza","670810","domicílios",1
"5.1.1.2","Geladeira","Fortim","3693","domicílios",1
"5.1.1.2","Geladeira","Frecheirinha","3085","domicílios",1
"5.1.1.2","Geladeira","General Sampaio","1127","domicílios",1
"5.1.1.2","Geladeira","Graça","3694","domicílios",1
"5.1.1.2","Geladeira","Granja","8713","domicílios",1
"5.1.1.2","Geladeira","Granjeiro","1047","domicílios",1
"5.1.1.2","Geladeira","Groaíras","2725","domicílios",1
"5.1.1.2","Geladeira","Guaiúba","5138","domicílios",1
"5.1.1.2","Geladeira","Guaraciaba do Norte","8768","domicílios",1
"5.1.1.2","Geladeira","Guaramiranga","914","domicílios",1
"5.1.1.2","Geladeira","Hidrolândia","5005","domicílios",1
"5.1.1.2","Geladeira","Horizonte","14192","domicílios",1
"5.1.1.2","Geladeira","Ibaretama","2709","domicílios",1
"5.1.1.2","Geladeira","Ibiapina","5244","domicílios",1
"5.1.1.2","Geladeira","Ibicuitinga","2846","domicílios",1
"5.1.1.2","Geladeira","Icapuí","4735","domicílios",1
"5.1.1.2","Geladeira","Icó","15374","domicílios",1
"5.1.1.2","Geladeira","Iguatu","25947","domicílios",1
"5.1.1.2","Geladeira","Independência","6668","domicílios",1
"5.1.1.2","Geladeira","Ipaporanga","2912","domicílios",1
"5.1.1.2","Geladeira","Ipaumirim","3146","domicílios",1
"5.1.1.2","Geladeira","Ipu","9766","domicílios",1
"5.1.1.2","Geladeira","Ipueiras","9002","domicílios",1
"5.1.1.2","Geladeira","Iracema","3677","domicílios",1
"5.1.1.2","Geladeira","Irauçuba","4071","domicílios",1
"5.1.1.2","Geladeira","Itaiçaba","2044","domicílios",1
"5.1.1.2","Geladeira","Itaitinga","8259","domicílios",1
"5.1.1.2","Geladeira","Itapajé","9779","domicílios",1
"5.1.1.2","Geladeira","Itapipoca","24184","domicílios",1
"5.1.1.2","Geladeira","Itapiúna","3744","domicílios",1
"5.1.1.2","Geladeira","Itarema","7204","domicílios",1
"5.1.1.2","Geladeira","Itatira","3294","domicílios",1
"5.1.1.2","Geladeira","Jaguaretama","4706","domicílios",1
"5.1.1.2","Geladeira","Jaguaribara","2568","domicílios",1
"5.1.1.2","Geladeira","Jaguaribe","9368","domicílios",1
"5.1.1.2","Geladeira","Jaguaruana","7569","domicílios",1
"5.1.1.2","Geladeira","Jardim","5052","domicílios",1
"5.1.1.2","Geladeira","Jati","1799","domicílios",1
"5.1.1.2","Geladeira","Jijoca de Jericoacoara","4219","domicílios",1
"5.1.1.2","Geladeira","Juazeiro do Norte","62302","domicílios",1
"5.1.1.2","Geladeira","Jucás","5835","domicílios",1
"5.1.1.2","Geladeira","Lavras da Mangabeira","7333","domicílios",1
"5.1.1.2","Geladeira","Limoeiro do Norte","16161","domicílios",1
"5.1.1.2","Geladeira","Madalena","4009","domicílios",1
"5.1.1.2","Geladeira","Maracanaú","52572","domicílios",1
"5.1.1.2","Geladeira","Maranguape","25397","domicílios",1
"5.1.1.2","Geladeira","Marco","4501","domicílios",1
"5.1.1.2","Geladeira","Martinópole","1827","domicílios",1
"5.1.1.2","Geladeira","Massapê","7394","domicílios",1
"5.1.1.2","Geladeira","Mauriti","9231","domicílios",1
"5.1.1.2","Geladeira","Meruoca","2894","domicílios",1
"5.1.1.2","Geladeira","Milagres","6818","domicílios",1
"5.1.1.2","Geladeira","Milhã","3391","domicílios",1
"5.1.1.2","Geladeira","Miraíma","2452","domicílios",1
"5.1.1.2","Geladeira","Missão Velha","7161","domicílios",1
"5.1.1.2","Geladeira","Mombaça","10157","domicílios",1
"5.1.1.2","Geladeira","Monsenhor Tabosa","3739","domicílios",1
"5.1.1.2","Geladeira","Morada Nova","16115","domicílios",1
"5.1.1.2","Geladeira","Moraújo","1557","domicílios",1
"5.1.1.2","Geladeira","Morrinhos","3913","domicílios",1
"5.1.1.2","Geladeira","Mucambo","3769","domicílios",1
"5.1.1.2","Geladeira","Mulungu","2374","domicílios",1
"5.1.1.2","Geladeira","Nova Olinda","3158","domicílios",1
"5.1.1.2","Geladeira","Nova Russas","8252","domicílios",1
"5.1.1.2","Geladeira","Novo Oriente","6848","domicílios",1
"5.1.1.2","Geladeira","Ocara","5424","domicílios",1
"5.1.1.2","Geladeira","Orós","5814","domicílios",1
"5.1.1.2","Geladeira","Pacajus","15971","domicílios",1
"5.1.1.2","Geladeira","Pacatuba","16696","domicílios",1
"5.1.1.2","Geladeira","Pacoti","2527","domicílios",1
"5.1.1.2","Geladeira","Pacujá","1573","domicílios",1
"5.1.1.2","Geladeira","Palhano","2289","domicílios",1
"5.1.1.2","Geladeira","Palmácia","2246","domicílios",1
"5.1.1.2","Geladeira","Paracuru","7203","domicílios",1
"5.1.1.2","Geladeira","Paraipaba","6657","domicílios",1
"5.1.1.2","Geladeira","Parambu","7538","domicílios",1
"5.1.1.2","Geladeira","Paramoti","2403","domicílios",1
"5.1.1.2","Geladeira","Pedra Branca","9653","domicílios",1
"5.1.1.2","Geladeira","Penaforte","1788","domicílios",1
"5.1.1.2","Geladeira","Pentecoste","7686","domicílios",1
"5.1.1.2","Geladeira","Pereiro","3681","domicílios",1
"5.1.1.2","Geladeira","Pindoretama","4622","domicílios",1
"5.1.1.2","Geladeira","Piquet Carneiro","3836","domicílios",1
"5.1.1.2","Geladeira","Pires Ferreira","2509","domicílios",1
"5.1.1.2","Geladeira","Poranga","2584","domicílios",1
"5.1.1.2","Geladeira","Porteiras","3230","domicílios",1
"5.1.1.2","Geladeira","Potengi","2138","domicílios",1
"5.1.1.2","Geladeira","Potiretama","1546","domicílios",1
"5.1.1.2","Geladeira","Quiterianópolis","4941","domicílios",1
"5.1.1.2","Geladeira","Quixadá","19060","domicílios",1
"5.1.1.2","Geladeira","Quixelô","4043","domicílios",1
"5.1.1.2","Geladeira","Quixeramobim","18316","domicílios",1
"5.1.1.2","Geladeira","Quixeré","5209","domicílios",1
"5.1.1.2","Geladeira","Redenção","6123","domicílios",1
"5.1.1.2","Geladeira","Reriutaba","4851","domicílios",1
"5.1.1.2","Geladeira","Russas","18875","domicílios",1
"5.1.1.2","Geladeira","Saboeiro","3378","domicílios",1
"5.1.1.2","Geladeira","Salitre","2491","domicílios",1
"5.1.1.2","Geladeira","Santana do Acaraú","5815","domicílios",1
"5.1.1.2","Geladeira","Santana do Cariri","3259","domicílios",1
"5.1.1.2","Geladeira","Santa Quitéria","10126","domicílios",1
"5.1.1.2","Geladeira","São Benedito","9761","domicílios",1
"5.1.1.2","Geladeira","São Gonçalo do Amarante","10164","domicílios",1
"5.1.1.2","Geladeira","São João do Jaguaribe","2441","domicílios",1
"5.1.1.2","Geladeira","São Luís do Curu","2893","domicílios",1
"5.1.1.2","Geladeira","Senador Pompeu","7290","domicílios",1
"5.1.1.2","Geladeira","Senador Sá","1362","domicílios",1
"5.1.1.2","Geladeira","Sobral","45851","domicílios",1
"5.1.1.2","Geladeira","Solonópole","4887","domicílios",1
"5.1.1.2","Geladeira","Tabuleiro do Norte","8356","domicílios",1
"5.1.1.2","Geladeira","Tamboril","5749","domicílios",1
"5.1.1.2","Geladeira","Tarrafas","2202","domicílios",1
"5.1.1.2","Geladeira","Tauá","14554","domicílios",1
"5.1.1.2","Geladeira","Tejuçuoca","2874","domicílios",1
"5.1.1.2","Geladeira","Tianguá","15058","domicílios",1
"5.1.1.2","Geladeira","Trairi","9929","domicílios",1
"5.1.1.2","Geladeira","Tururu","2896","domicílios",1
"5.1.1.2","Geladeira","Ubajara","7188","domicílios",1
"5.1.1.2","Geladeira","Umari","1889","domicílios",1
"5.1.1.2","Geladeira","Umirim","3481","domicílios",1
"5.1.1.2","Geladeira","Uruburetama","3955","domicílios",1
"5.1.1.2","Geladeira","Uruoca","2603","domicílios",1
"5.1.1.2","Geladeira","Varjota","4245","domicílios",1
"5.1.1.2","Geladeira","Várzea Alegre","10252","domicílios",1
"5.1.1.2","Geladeira","Viçosa do Ceará","10504","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Abaiara","160","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Acarape","245","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Acaraú","615","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Acopiara","947","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aiuaba","184","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Alcântaras","117","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Altaneira","117","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Alto Santo","531","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Amontada","375","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Antonina do Norte","131","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Apuiarés","232","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aquiraz","2309","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aracati","2356","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aracoiaba","472","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Ararendá","267","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Araripe","128","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aratuba","99","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Arneiroz","82","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Assaré","427","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Aurora","232","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Baixio","126","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Banabuiú","494","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Barbalha","1487","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Barreira","369","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Barro","493","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Barroquinha","103","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Baturité","1018","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Beberibe","1147","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Bela Cruz","300","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Boa Viagem","1135","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Brejo Santo","991","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Camocim","1232","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Campos Sales","563","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Canindé","1929","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Capistrano","181","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Caridade","121","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Cariré","304","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Caririaçu","364","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Cariús","526","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Carnaubal","239","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Cascavel","1888","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Catarina","239","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Catunda","144","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Caucaia","15524","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Cedro","334","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Chaval","112","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Choró","151","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Chorozinho","348","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Coreaú","307","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Crateús","2842","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Crato","4323","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Croatá","201","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Cruz","500","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Deputado Irapuan Pinheiro","122","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Ererê","90","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Eusébio","2550","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Farias Brito","135","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Forquilha","855","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Fortaleza","242992","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Fortim","334","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Frecheirinha","195","domicílios",1
"5.1.1.3","Máquina de lavar roupa","General Sampaio","67","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Graça","106","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Granja","287","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Granjeiro","72","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Groaíras","235","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Guaiúba","353","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Guaraciaba do Norte","735","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Guaramiranga","76","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Hidrolândia","538","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Horizonte","1717","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Ibaretama","169","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Ibiapina","381","domicílios",1
"5.1.1.3","Máquina de lavar roupa","Ibicuitinga","185","domicílios",1
